,schedule_date,schedule_season,schedule_week,team_home,team_away,team_favorite_id,spread_favorite,over_under_line,weather_temperature,weather_wind_mph,score_home,score_away,stadium_neutral,home_favorite,away_favorite,over,neutral,playoff,elo1_pre,elo2_pre,qbelo_prob1,result
9135,2016-10-16,2016,6,SEA,ATL,SEA,-7.0,45.5,54.0,5.0,26.0,24.0,0,1.0,0.0,1.0,0.0,,1643.42763707,1576.26987802051,0.662588907045,1
9136,2016-10-16,2016,6,TEN,CLE,TEN,-7.5,44.5,79.0,7.0,28.0,26.0,0,1.0,0.0,1.0,0.0,,1364.78191349078,1325.50499698655,0.735281409562,1
9137,2016-10-16,2016,6,WAS,PHI,PHI,-3.0,45.0,69.0,5.0,27.0,20.0,0,0.0,1.0,1.0,0.0,,1499.90433043487,1562.50069412569,0.505793298403,1
9138,2016-10-17,2016,6,ARI,NYJ,ARI,-7.0,45.5,72.0,0.0,28.0,3.0,0,1.0,0.0,0.0,0.0,,1574.47330063367,1484.73891490056,0.743132447125,1
9139,2016-10-20,2016,7,GB,CHI,GB,-7.5,46.5,47.0,3.0,26.0,10.0,0,1.0,0.0,0.0,0.0,,1562.20308027225,1380.25844013844,0.814628123026,1
9140,2016-10-23,2016,7,ARI,SEA,ARI,-2.5,43.0,72.0,0.0,6.0,6.0,0,1.0,0.0,0.0,0.0,,1592.18699060564,1650.02883509445,0.508506707753,0
9141,2016-10-23,2016,7,ATL,LAC,ATL,-4.5,52.5,72.0,0.0,30.0,33.0,0,1.0,0.0,1.0,0.0,,1569.66867999606,1455.60988732379,0.729313601077,0
9142,2016-10-23,2016,7,CIN,CLE,CIN,-11.0,46.5,66.0,6.0,31.0,17.0,0,1.0,0.0,1.0,0.0,,1516.61284784086,1318.07288020534,0.837087585882,1
9143,2016-10-23,2016,7,DET,WAS,WAS,-1.0,50.0,72.0,0.0,20.0,17.0,0,0.0,1.0,0.0,0.0,,1499.24694427336,1520.53235038677,0.535339102267,1
9144,2016-10-23,2016,7,JAX,LVR,JAX,-2.0,47.5,72.0,5.0,16.0,33.0,0,1.0,0.0,1.0,,,,,,0
9145,2016-10-23,2016,7,KC,NO,KC,-7.0,51.5,69.0,6.0,27.0,21.0,0,1.0,0.0,0.0,0.0,,1616.47273109939,1441.50790571363,0.747071099255,1
9146,2016-10-23,2016,7,LAR,NYG,NYG,-2.5,44.5,54.0,10.0,10.0,17.0,1,0.0,1.0,0.0,1.0,,1481.03698059094,1466.00954265874,0.477865275356,0
9147,2016-10-23,2016,7,MIA,BUF,BUF,-2.5,46.0,80.0,10.0,28.0,25.0,0,0.0,1.0,1.0,0.0,,1429.8778570291,1598.05064366912,0.365109612556,1
9148,2016-10-23,2016,7,NYJ,BAL,NYJ,-2.5,40.0,58.0,11.0,24.0,16.0,0,1.0,0.0,0.0,0.0,,1467.02522492859,1466.58201766445,0.454454249757,1
9149,2016-10-23,2016,7,PHI,MIN,MIN,-3.0,39.0,61.0,10.0,21.0,10.0,0,0.0,1.0,0.0,0.0,,1541.87267417379,1652.5824237784,0.341711440928,1
9150,2016-10-23,2016,7,PIT,NE,NE,-7.5,49.0,63.0,6.0,16.0,27.0,0,0.0,1.0,0.0,0.0,,1593.4342950303,1628.53778572328,0.233220951488,0
9151,2016-10-23,2016,7,SF,TB,SF,-1.0,45.0,69.0,2.0,17.0,34.0,0,1.0,0.0,1.0,0.0,,1389.76272019863,1421.48490649934,0.485020929831,0
9152,2016-10-23,2016,7,TEN,IND,TEN,-4.0,48.0,71.0,5.0,26.0,34.0,0,1.0,0.0,1.0,0.0,,1372.21403027199,1453.0343683365,0.493043000026,0
9153,2016-10-24,2016,7,DEN,HOU,DEN,-8.5,40.0,66.0,2.0,27.0,9.0,0,1.0,0.0,0.0,0.0,,1619.62197547474,1525.68745563074,0.695732561102,1
9154,2016-10-27,2016,8,TEN,JAX,TEN,-3.0,43.5,66.0,4.0,36.0,22.0,0,1.0,0.0,1.0,0.0,,1351.39132822596,1350.62628139075,0.590333770712,1
9155,2016-10-30,2016,8,ATL,GB,ATL,-3.0,51.0,72.0,0.0,33.0,32.0,0,1.0,0.0,1.0,0.0,,1547.42239450147,1572.10806233231,0.517215920934,1
9156,2016-10-30,2016,8,BUF,NE,NE,-5.5,48.0,50.0,2.0,25.0,41.0,0,0.0,1.0,1.0,0.0,,1579.30899027587,1655.89154850036,0.387845835253,0
9157,2016-10-30,2016,8,CAR,ARI,CAR,-2.5,45.5,80.0,4.0,30.0,20.0,0,1.0,0.0,1.0,0.0,,1532.22465757615,1591.87285762898,0.551292523994,1
9158,2016-10-30,2016,8,CIN,WAS,CIN,-3.0,49.0,52.0,3.0,27.0,27.0,1,1.0,0.0,1.0,1.0,,1525.31384916877,1508.64079430229,0.529362435624,0
9159,2016-10-30,2016,8,CLE,NYJ,NYJ,-2.5,45.5,54.0,9.0,28.0,31.0,0,0.0,1.0,1.0,0.0,,1309.37187887743,1484.39046302529,0.369840119824,0
9160,2016-10-30,2016,8,DAL,PHI,DAL,-5.0,44.0,72.0,0.0,29.0,23.0,0,1.0,0.0,1.0,0.0,,1566.30986091462,1570.56844838934,0.709259190296,1
9161,2016-10-30,2016,8,DEN,LAC,DEN,-3.5,43.0,75.0,3.0,27.0,19.0,0,1.0,0.0,1.0,0.0,,1635.32930807252,1477.85617281838,0.738173568742,1
9162,2016-10-30,2016,8,HOU,DET,HOU,-1.0,46.5,80.0,3.0,20.0,13.0,0,1.0,0.0,0.0,0.0,,1509.98012303296,1511.13850035784,0.605461445022,1
9163,2016-10-30,2016,8,IND,KC,KC,-3.0,50.5,72.0,0.0,14.0,30.0,0,0.0,1.0,0.0,0.0,,1473.85707038253,1623.51867824973,0.468556160226,0
9164,2016-10-30,2016,8,NO,SEA,SEA,-1.0,50.0,72.0,0.0,25.0,20.0,0,0.0,1.0,0.0,0.0,,1434.46195856329,1650.34296807111,0.356416792518,1
9165,2016-10-30,2016,8,TB,LVR,TB,-1.0,48.0,84.0,10.0,24.0,30.0,0,1.0,0.0,1.0,,,,,,0
9166,2016-10-31,2016,8,CHI,MIN,MIN,-4.5,39.5,57.0,3.0,20.0,10.0,0,0.0,1.0,0.0,0.0,,1370.35345807838,1623.88664956285,0.274148850977,1
9167,2016-11-03,2016,9,TB,ATL,ATL,-4.5,49.0,75.0,2.0,28.0,43.0,0,0.0,1.0,1.0,0.0,,1431.67637931333,1553.44284737797,0.392166150459,0
9168,2016-11-06,2016,9,BAL,PIT,PIT,-3.5,46.0,63.0,10.0,21.0,14.0,0,0.0,1.0,0.0,0.0,,1449.21677956775,1566.08053225322,0.401933976742,1
9169,2016-11-06,2016,9,CLE,DAL,DAL,-7.0,49.0,56.0,2.0,10.0,35.0,0,0.0,1.0,0.0,0.0,,1300.21558127194,1581.96887047655,0.150784578957,0
9170,2016-11-06,2016,9,GB,IND,GB,-7.5,52.0,67.0,5.0,26.0,31.0,0,1.0,0.0,1.0,0.0,,1566.08760945581,1453.09431695624,0.728994688617,0
9171,2016-11-06,2016,9,KC,JAX,KC,-7.0,42.5,60.0,6.0,19.0,14.0,0,1.0,0.0,0.0,0.0,,1644.28143167602,1329.25040455754,0.774484465755,1
9172,2016-11-06,2016,9,LAR,CAR,CAR,-3.0,44.5,72.0,3.0,10.0,13.0,0,0.0,1.0,0.0,0.0,,1459.19451805112,1555.77698024188,0.511841994679,0
9173,2016-11-06,2016,9,MIA,NYJ,MIA,-3.5,45.0,79.0,11.0,27.0,23.0,0,1.0,0.0,1.0,0.0,,1448.61951042235,1493.54676063078,0.596693780767,1
9174,2016-11-06,2016,9,MIN,DET,MIN,-4.5,42.5,72.0,0.0,16.0,22.0,0,1.0,0.0,0.0,0.0,,1584.67844428615,1494.60250393924,0.705177632955,0
9175,2016-11-06,2016,9,NYG,PHI,NYG,-3.0,42.5,57.0,8.0,28.0,23.0,0,1.0,0.0,1.0,0.0,,1487.85200519856,1554.90943882741,0.580049017609,1
9176,2016-11-06,2016,9,LVR,DEN,LVR,-1.0,44.5,67.0,3.0,30.0,20.0,0,1.0,0.0,1.0,,,,,,1
9177,2016-11-06,2016,9,LAC,TEN,LAC,-3.5,47.5,74.0,3.0,43.0,35.0,0,1.0,0.0,1.0,0.0,,1469.17848604903,1372.76720505917,0.634494523448,1
9178,2016-11-06,2016,9,SF,NO,NO,-5.0,53.0,68.0,1.0,23.0,41.0,0,0.0,1.0,1.0,0.0,,1357.61269318805,1461.56452692011,0.430038367132,0
9179,2016-11-07,2016,9,SEA,BUF,SEA,-5.5,43.5,60.0,0.0,31.0,25.0,0,1.0,0.0,1.0,0.0,,1623.24039971429,1552.06446039896,0.646444939121,1
9180,2016-11-10,2016,10,BAL,CLE,BAL,-7.5,44.0,52.0,1.0,28.0,7.0,0,1.0,0.0,0.0,0.0,,1473.66889143401,1286.98222065322,0.822785411075,1
9181,2016-11-13,2016,10,ARI,SF,ARI,-14.0,47.0,72.0,0.0,23.0,20.0,0,1.0,0.0,0.0,0.0,,1568.32053496325,1331.91068661212,0.854029601133,1
9182,2016-11-13,2016,10,CAR,KC,CAR,-3.0,44.0,48.0,4.0,17.0,20.0,0,1.0,0.0,0.0,0.0,,1568.20480941191,1647.36358402287,0.460894573526,0
9183,2016-11-13,2016,10,JAX,HOU,JAX,-3.0,42.0,71.0,6.0,21.0,24.0,0,1.0,0.0,1.0,0.0,,1326.16825221069,1526.51611945156,0.34919426634,0
9184,2016-11-13,2016,10,NE,SEA,NE,-7.5,49.5,45.0,2.0,24.0,31.0,0,1.0,0.0,1.0,0.0,,1683.13607837727,1634.72939784899,0.769298514978,0
9185,2016-11-13,2016,10,NO,DEN,NO,-3.0,50.0,72.0,0.0,23.0,25.0,0,1.0,0.0,0.0,0.0,,1487.26653349603,1613.78762465081,0.448668622639,0
9186,2016-11-13,2016,10,NYJ,LAR,LAR,-1.0,38.5,55.0,4.0,6.0,9.0,0,0.0,1.0,0.0,0.0,,1478.51830457792,1446.76668888109,0.546242294485,0
9187,2016-11-13,2016,10,PHI,ATL,PHI,-1.5,49.0,54.0,6.0,24.0,15.0,0,1.0,0.0,0.0,0.0,,1536.86887001286,1576.09409989695,0.482998559609,1
9188,2016-11-13,2016,10,PIT,DAL,PIT,-3.0,51.0,54.0,2.0,30.0,35.0,0,1.0,0.0,1.0,0.0,,1541.62842038696,1595.20223109527,0.438383634598,0
9189,2016-11-13,2016,10,LAC,MIA,LAC,-4.5,49.0,84.0,3.0,24.0,31.0,0,1.0,0.0,1.0,0.0,,1480.7686226883,1463.64796647521,0.622086329504,0
9190,2016-11-13,2016,10,TB,CHI,CHI,-2.5,45.0,77.0,2.0,36.0,10.0,0,0.0,1.0,1.0,0.0,,1409.02512679435,1409.56166335508,0.552225935369,1
9191,2016-11-13,2016,10,TEN,GB,GB,-3.0,49.0,55.0,0.0,47.0,25.0,0,0.0,1.0,1.0,0.0,,1361.1770684199,1537.39626792989,0.368972242173,1
9192,2016-11-13,2016,10,WAS,MIN,WAS,-2.5,41.5,55.0,4.0,26.0,20.0,0,1.0,0.0,1.0,0.0,,1509.37202736175,1554.97431312962,0.573955392561,1
9193,2016-11-14,2016,10,NYG,CIN,PICK,0.0,49.5,54.0,1.0,21.0,20.0,0,0.0,0.0,0.0,0.0,,1505.89257401311,1524.58261610931,0.551477908871,1
9194,2016-11-17,2016,11,CAR,NO,CAR,-3.5,53.5,57.0,2.0,23.0,20.0,0,1.0,0.0,0.0,0.0,,1554.99153718529,1478.45215134813,0.639951437871,1
9195,2016-11-20,2016,11,CIN,BUF,CIN,-2.5,48.0,37.0,7.0,12.0,16.0,0,1.0,0.0,0.0,0.0,,1518.69357683574,1540.57546226426,0.512910683375,0
9196,2016-11-20,2016,11,CLE,PIT,PIT,-8.5,45.5,35.0,16.0,9.0,24.0,0,0.0,1.0,0.0,0.0,,1276.43196035904,1523.02515804982,0.207378132309,0
9197,2016-11-20,2016,11,DAL,BAL,DAL,-7.0,44.5,53.0,7.0,27.0,17.0,0,1.0,0.0,0.0,0.0,,1613.80549343241,1484.21915172819,0.79748536801,1
9198,2016-11-20,2016,11,DET,JAX,DET,-5.5,47.0,72.0,0.0,26.0,19.0,0,1.0,0.0,0.0,0.0,,1524.30663509577,1317.95360433138,0.777694681625,1
9199,2016-11-20,2016,11,IND,TEN,IND,-3.0,54.0,72.0,0.0,24.0,17.0,0,1.0,0.0,0.0,0.0,,1481.78565848216,1404.42625820656,0.665028321239,1
9200,2016-11-20,2016,11,KC,TB,KC,-7.0,45.0,43.0,8.0,17.0,19.0,0,1.0,0.0,0.0,0.0,,1660.57685624949,1435.17146452499,0.807829988135,0
9201,2016-11-20,2016,11,LAR,MIA,MIA,-1.0,38.5,63.0,4.0,10.0,14.0,0,0.0,1.0,0.0,0.0,,1465.20414960363,1490.2612778812,0.577304320366,0
9202,2016-11-20,2016,11,MIN,ARI,MIN,-2.0,40.0,72.0,0.0,30.0,24.0,0,1.0,0.0,1.0,0.0,,1536.7610959741,1571.97687956398,0.560295534522,1
9203,2016-11-20,2016,11,NYG,CHI,NYG,-7.0,41.5,40.0,12.0,22.0,16.0,0,1.0,0.0,0.0,0.0,,1511.78161328668,1383.41532562444,0.780204841946,1
9204,2016-11-20,2016,11,SF,NE,NE,-11.5,51.5,61.0,1.0,17.0,30.0,0,0.0,1.0,0.0,0.0,,1328.25434201139,1654.29883539097,0.156957260606,0
9205,2016-11-20,2016,11,SEA,PHI,SEA,-6.5,43.0,51.0,4.0,26.0,15.0,0,1.0,0.0,0.0,0.0,,1663.56664083529,1557.94276010827,0.720924052889,1
9206,2016-11-20,2016,11,WAS,GB,WAS,-3.0,48.5,38.0,15.0,42.0,24.0,0,1.0,0.0,1.0,0.0,,1527.58524451727,1494.14707814323,0.587138798121,1
9207,2016-11-21,2016,11,LVR,HOU,LVR,-6.5,46.0,62.0,0.0,27.0,20.0,1,1.0,0.0,1.0,,,,,,1
9208,2016-11-24,2016,12,DAL,WAS,DAL,-6.0,53.5,69.0,5.0,31.0,26.0,0,1.0,0.0,1.0,0.0,,1624.64389315397,1547.990480907,0.743475192708,1
9209,2016-11-24,2016,12,DET,MIN,DET,-1.5,42.0,72.0,0.0,16.0,13.0,0,1.0,0.0,0.0,0.0,,1530.72465491425,1554.3184274556,0.53002933279,1
9210,2016-11-24,2016,12,IND,PIT,PIT,-8.5,49.5,72.0,0.0,7.0,28.0,0,0.0,1.0,0.0,0.0,,1493.73341911891,1536.34955793976,0.3248258632,0
9211,2016-11-27,2016,12,ATL,ARI,ATL,-4.0,49.0,72.0,0.0,38.0,19.0,0,1.0,0.0,1.0,0.0,,1555.02020980154,1554.41954808248,0.66229295385,1
9212,2016-11-27,2016,12,BAL,CIN,BAL,-3.5,42.0,49.0,8.0,19.0,14.0,0,1.0,0.0,0.0,0.0,,1473.38075200663,1500.25054634037,0.568618188552,1
9213,2016-11-27,2016,12,BUF,JAX,BUF,-8.5,44.0,38.0,6.0,28.0,21.0,0,1.0,0.0,1.0,0.0,,1559.01849275963,1311.5355845129,0.804262182622,1
9214,2016-11-27,2016,12,CHI,TEN,TEN,-6.5,42.0,38.0,5.0,21.0,27.0,0,0.0,1.0,1.0,0.0,,1374.56871487847,1392.47849756981,0.406077126705,0
9215,2016-11-27,2016,12,CLE,NYG,NYG,-6.5,46.5,46.0,10.0,13.0,27.0,0,0.0,1.0,0.0,0.0,,1263.1075604691,1520.62822403265,0.236753246936,0
9216,2016-11-27,2016,12,DEN,KC,DEN,-3.5,40.0,44.0,6.0,27.0,30.0,0,1.0,0.0,1.0,0.0,,1622.60200679871,1639.26768219545,0.589015255786,0
9217,2016-11-27,2016,12,HOU,LAC,LAC,-2.5,46.0,67.0,9.0,13.0,21.0,0,0.0,1.0,0.0,0.0,,1513.80298153756,1454.15531128231,0.643373340953,0
9218,2016-11-27,2016,12,MIA,SF,MIA,-7.0,45.0,79.0,10.0,31.0,24.0,0,1.0,0.0,1.0,0.0,,1508.5295109911,1319.6659622271,0.821001241892,1
9219,2016-11-27,2016,12,NO,LAR,NO,-8.0,45.0,72.0,0.0,49.0,21.0,0,1.0,0.0,1.0,0.0,,1470.45805686166,1446.93591649373,0.608615086871,1
9220,2016-11-27,2016,12,NYJ,NE,NE,-9.5,48.5,48.0,8.0,17.0,22.0,0,0.0,1.0,0.0,0.0,,1460.08084385538,1662.88721517526,0.275225462093,0
9221,2016-11-27,2016,12,LVR,CAR,LVR,-3.5,48.5,56.0,6.0,35.0,32.0,0,1.0,0.0,1.0,,,,,,1
9222,2016-11-27,2016,12,TB,SEA,SEA,-5.5,46.0,78.0,7.0,14.0,5.0,0,0.0,1.0,0.0,0.0,,1456.48063857903,1676.13269112852,0.329098282579,1
9223,2016-11-28,2016,12,PHI,GB,PHI,-4.0,47.5,47.0,4.0,13.0,27.0,0,1.0,0.0,0.0,0.0,,1545.37670981504,1473.7418417535,0.606553002916,0
9224,2016-12-01,2016,13,MIN,DAL,DAL,-3.0,43.5,72.0,0.0,15.0,17.0,0,0.0,1.0,0.0,0.0,,1542.32556394159,1634.97090735583,0.358346191369,0
9225,2016-12-04,2016,13,ARI,WAS,ARI,-2.5,48.5,72.0,0.0,31.0,23.0,0,1.0,0.0,1.0,0.0,,1530.75786642504,1537.66346670514,0.510736949732,1
9226,2016-12-04,2016,13,ATL,KC,ATL,-5.0,50.0,72.0,0.0,28.0,29.0,0,1.0,0.0,1.0,0.0,,1578.68189145898,1655.40131423638,0.502074964776,0
9227,2016-12-04,2016,13,BAL,MIA,BAL,-3.5,41.5,45.0,3.0,38.0,6.0,0,1.0,0.0,1.0,0.0,,1489.06790317315,1515.5490251469,0.544256348607,1
9228,2016-12-04,2016,13,CHI,SF,SF,-1.0,44.0,35.0,5.0,26.0,6.0,0,0.0,1.0,0.0,0.0,,1352.00526358086,1312.6464480713,0.590330153762,1
9229,2016-12-04,2016,13,CIN,PHI,CIN,-1.5,42.0,41.0,3.0,32.0,14.0,0,1.0,0.0,1.0,0.0,,1484.56339517385,1505.69917029987,0.550340207299,1
9230,2016-12-04,2016,13,GB,HOU,GB,-7.0,44.5,31.0,4.0,21.0,13.0,0,1.0,0.0,0.0,0.0,,1513.41938126867,1482.49571535275,0.673242765115,1
9231,2016-12-04,2016,13,JAX,DEN,DEN,-3.5,38.5,75.0,3.0,10.0,20.0,0,0.0,1.0,0.0,0.0,,1306.36454952971,1606.46837475778,0.248508019773,0
9232,2016-12-04,2016,13,NE,LAR,NE,-13.5,45.0,37.0,7.0,26.0,10.0,0,1.0,0.0,0.0,0.0,,1673.39070642128,1422.63908493687,0.865832704713,1
9233,2016-12-04,2016,13,NO,DET,NO,-6.5,53.5,72.0,0.0,13.0,28.0,0,1.0,0.0,0.0,0.0,,1494.75488841852,1542.71751842826,0.564179641885,0
9234,2016-12-04,2016,13,LVR,BUF,LVR,-3.0,48.5,55.0,2.0,38.0,24.0,0,1.0,0.0,1.0,,,,,,1
9235,2016-12-04,2016,13,PIT,NYG,PIT,-6.5,49.5,40.0,2.0,24.0,14.0,0,1.0,0.0,0.0,0.0,,1569.58683675523,1532.98925314294,0.597103438267,1
9236,2016-12-04,2016,13,LAC,TB,LAC,-3.5,49.0,71.0,3.0,21.0,28.0,0,1.0,0.0,0.0,0.0,,1485.46257746712,1491.59716664061,0.563246104911,0
9237,2016-12-04,2016,13,SEA,CAR,SEA,-8.5,44.0,41.0,1.0,40.0,7.0,0,1.0,0.0,1.0,0.0,,1641.01616306694,1551.61637166065,0.820298176938,1
9238,2016-12-05,2016,13,NYJ,IND,NYJ,-1.0,48.5,43.0,2.0,10.0,41.0,0,1.0,0.0,1.0,0.0,,1449.57735260936,1460.49614030344,0.449244911576,0
9239,2016-12-08,2016,14,KC,LVR,KC,-3.5,46.0,23.0,4.0,21.0,13.0,0,1.0,0.0,0.0,,,,,,1
9240,2016-12-11,2016,14,BUF,PIT,PIT,-2.0,45.5,24.0,6.0,20.0,27.0,0,0.0,1.0,1.0,0.0,,1542.82605683012,1585.98959764361,0.498855593627,0
9241,2016-12-11,2016,14,CAR,LAC,CAR,-1.0,48.5,42.0,2.0,28.0,16.0,0,1.0,0.0,0.0,0.0,,1532.41525649953,1460.5106916958,0.678036282152,1
9242,2016-12-11,2016,14,CLE,CIN,CIN,-5.0,41.5,28.0,13.0,10.0,23.0,0,0.0,1.0,0.0,0.0,,1250.74653135881,1509.80670746932,0.255147965389,0
9243,2016-12-11,2016,14,DET,CHI,DET,-7.5,42.0,72.0,0.0,20.0,17.0,0,1.0,0.0,0.0,0.0,,1572.02891997259,1372.59446945165,0.823568211176,1
9244,2016-12-11,2016,14,GB,SEA,SEA,-3.0,47.0,27.0,2.0,38.0,10.0,0,0.0,1.0,1.0,0.0,,1528.8040784026,1660.21727822806,0.504414443848,1
9245,2016-12-11,2016,14,IND,HOU,IND,-6.5,47.5,72.0,0.0,17.0,22.0,0,1.0,0.0,0.0,0.0,,1501.51335098473,1467.11101821882,0.67704588392,0
9246,2016-12-11,2016,14,JAX,MIN,MIN,-3.5,38.0,66.0,1.0,16.0,25.0,0,0.0,1.0,1.0,0.0,,1297.46848704937,1532.3372767533,0.324552336506,0
9247,2016-12-11,2016,14,LAR,ATL,ATL,-5.0,44.0,64.0,2.0,14.0,42.0,0,0.0,1.0,1.0,0.0,,1415.71560146549,1572.01962789862,0.377924507944,0
9248,2016-12-11,2016,14,MIA,ARI,ARI,-2.0,44.0,75.0,15.0,26.0,23.0,0,0.0,1.0,1.0,0.0,,1484.97981506654,1548.61837911307,0.525890212771,1
9249,2016-12-11,2016,14,NYG,DAL,DAL,-3.5,47.0,30.0,2.0,10.0,7.0,0,0.0,1.0,0.0,0.0,,1516.58649225456,1644.95919454412,0.35414567627,1
9250,2016-12-11,2016,14,PHI,WAS,WAS,-2.5,48.5,33.0,2.0,22.0,27.0,0,0.0,1.0,1.0,0.0,,1480.4558580044,1519.80295401711,0.487795237017,0
9251,2016-12-11,2016,14,SF,NYJ,SF,-3.0,43.0,53.0,3.0,17.0,23.0,0,1.0,0.0,0.0,0.0,,1292.05724220051,1408.56014192807,0.484190580039,0
9252,2016-12-11,2016,14,TB,NO,TB,-2.0,52.0,75.0,9.0,16.0,11.0,0,1.0,0.0,0.0,0.0,,1516.54905241193,1465.44348687419,0.666317700468,1
9253,2016-12-11,2016,14,TEN,DEN,TEN,-2.0,44.0,48.0,11.0,13.0,10.0,0,1.0,0.0,0.0,0.0,,1415.04194886742,1615.36443723812,0.424470930167,1
9254,2016-12-12,2016,14,NE,BAL,NE,-6.0,45.0,33.0,1.0,30.0,23.0,0,1.0,0.0,1.0,0.0,,1680.31418989266,1519.63711325351,0.769568125818,1
9255,2016-12-15,2016,15,SEA,LAR,SEA,-15.0,39.5,35.0,3.0,24.0,3.0,0,1.0,0.0,0.0,0.0,,1618.93880902927,1391.69054882778,0.80550250836,1
9256,2016-12-17,2016,15,NYJ,MIA,MIA,-2.5,40.0,34.0,3.0,13.0,34.0,0,0.0,1.0,1.0,0.0,,1424.77600420132,1498.77989666079,0.514709362014,0
9257,2016-12-18,2016,15,ARI,NO,ARI,-3.0,48.5,72.0,0.0,41.0,48.0,0,1.0,0.0,1.0,0.0,,1534.81829751881,1453.90894281473,0.683437114155,0
9258,2016-12-18,2016,15,ATL,SF,ATL,-13.5,51.5,72.0,0.0,41.0,13.0,0,1.0,0.0,1.0,0.0,,1596.04468053633,1275.84137992726,0.905774642628,1
9259,2016-12-18,2016,15,BAL,PHI,BAL,-5.0,41.0,58.0,6.0,27.0,26.0,0,1.0,0.0,1.0,0.0,,1511.55320283398,1460.99074545315,0.694627197689,1
9260,2016-12-18,2016,15,BUF,CLE,BUF,-10.5,43.0,25.0,12.0,33.0,13.0,0,1.0,0.0,1.0,0.0,,1520.50487004199,1238.78819720843,0.872370191477,1
9261,2016-12-18,2016,15,CHI,GB,GB,-4.5,40.0,9.0,7.0,27.0,30.0,0,0.0,1.0,1.0,0.0,,1368.16067506496,1570.08254760139,0.247408567422,0
9262,2016-12-18,2016,15,CIN,PIT,PIT,-3.0,45.5,26.0,7.0,20.0,24.0,0,0.0,1.0,0.0,0.0,,1521.7650416197,1608.31078443174,0.475233363236,0
9263,2016-12-18,2016,15,DAL,TB,DAL,-7.0,47.5,26.0,7.0,26.0,20.0,0,1.0,0.0,0.0,0.0,,1628.10995084804,1528.08359647139,0.74523360877,1
9264,2016-12-18,2016,15,DEN,NE,NE,-3.0,43.0,27.0,3.0,3.0,16.0,0,0.0,1.0,0.0,0.0,,1595.11383151134,1688.39810031219,0.430871418631,0
9265,2016-12-18,2016,15,HOU,JAX,HOU,-3.5,39.5,37.0,11.0,21.0,20.0,0,1.0,0.0,1.0,0.0,,1491.10350089456,1285.78384679785,0.79052143834,1
9266,2016-12-18,2016,15,KC,TEN,KC,-6.0,43.0,2.0,2.0,17.0,19.0,0,1.0,0.0,0.0,0.0,,1674.78683742999,1435.2925545942,0.798350686212,0
9267,2016-12-18,2016,15,MIN,IND,MIN,-5.0,44.5,72.0,0.0,6.0,34.0,0,1.0,0.0,0.0,0.0,,1544.02191700482,1477.52086830899,0.618089716774,0
9268,2016-12-18,2016,15,NYG,DET,NYG,-4.0,42.5,48.0,4.0,17.0,6.0,0,1.0,0.0,0.0,0.0,,1533.43573595064,1576.46271435928,0.55779367072,1
9269,2016-12-18,2016,15,LAC,LVR,LVR,-2.5,49.5,60.0,2.0,16.0,19.0,0,0.0,1.0,0.0,,,,,,0
9270,2016-12-19,2016,15,WAS,CAR,WAS,-7.0,50.5,30.0,3.0,15.0,26.0,0,1.0,0.0,0.0,0.0,,1539.26806656836,1547.51089134394,0.596691373858,0
9271,2016-12-22,2016,16,PHI,NYG,PHI,-1.5,42.5,41.0,8.0,24.0,19.0,0,1.0,0.0,1.0,0.0,,1456.51829817542,1556.48514249145,0.411213165653,1
9272,2016-12-24,2016,16,BUF,MIA,BUF,-4.5,44.5,35.0,7.0,31.0,34.0,0,1.0,0.0,1.0,0.0,,1526.79791414006,1528.76672156268,0.647551061167,0
9273,2016-12-24,2016,16,CAR,ATL,ATL,-3.0,49.0,52.0,4.0,16.0,33.0,0,0.0,1.0,0.0,0.0,,1577.14818372098,1601.67252595983,0.535524150855,0
9274,2016-12-24,2016,16,CHI,WAS,WAS,-3.0,49.0,35.0,1.0,21.0,41.0,0,0.0,1.0,1.0,0.0,,1360.00246126279,1509.63077419132,0.360264139339,0
9275,2016-12-24,2016,16,CLE,LAC,LAC,-4.5,45.0,37.0,10.0,20.0,17.0,0,0.0,1.0,0.0,0.0,,1232.49515311036,1434.36938219699,0.313333733268,1
9276,2016-12-24,2016,16,GB,MIN,GB,-6.0,44.5,35.0,4.0,38.0,25.0,0,1.0,0.0,1.0,0.0,,1578.24076140356,1495.26535771824,0.711030853726,1
9277,2016-12-24,2016,16,HOU,CIN,HOU,-3.0,41.5,72.0,8.0,12.0,10.0,0,1.0,0.0,0.0,0.0,,1493.2542805531,1506.81388044105,0.539839254794,1
9278,2016-12-24,2016,16,JAX,TEN,TEN,-4.0,44.0,65.0,2.0,38.0,17.0,0,0.0,1.0,1.0,0.0,,1283.63306713931,1457.0279738279,0.332499716107,1
9279,2016-12-24,2016,16,LAR,SF,LAR,-6.0,39.5,55.0,7.0,21.0,22.0,0,1.0,0.0,1.0,0.0,,1383.13432860215,1270.21353450375,0.728883558532,0
9280,2016-12-24,2016,16,NE,NYJ,NE,-17.0,45.0,40.0,4.0,41.0,3.0,0,1.0,0.0,0.0,0.0,,1712.33721286535,1394.78917929943,0.923691845161,1
9281,2016-12-24,2016,16,NO,TB,NO,-3.0,53.0,72.0,0.0,31.0,24.0,0,1.0,0.0,1.0,0.0,,1485.01996815111,1517.98701492895,0.532411469799,1
