,schedule_date,schedule_season,schedule_week,team_home,team_away,team_favorite_id,spread_favorite,over_under_line,weather_temperature,weather_wind_mph,score_home,score_away,stadium_neutral,home_favorite,away_favorite,hm_avg_pts_diff,aw_avg_pts_diff,elo1_pre,elo2_pre,qbelo_prob1,over,result
8484,2013-11-24,2013,12,LAR,CHI,LAR,-1.5,45.0,72.0,0.0,42,21,0,1.0,0.0,-1.0,1.5,1484.896,1552.259,0.513432705115,1.0,1
8485,2013-11-25,2013,12,WAS,SF,SF,-5.0,47.0,35.0,8.0,6,27,0,0.0,1.0,-6.5,6.9,1441.128,1625.748,0.332479908678,0.0,0
8486,2013-11-28,2013,13,BAL,PIT,BAL,-3.0,40.5,37.0,2.0,22,20,0,1.0,0.0,1.0909090909090908,-1.1818181818181819,1575.995,1522.235,0.556892600447,1.0,1
8488,2013-11-28,2013,13,DET,GB,DET,-6.0,48.5,72.0,0.0,40,10,0,1.0,0.0,0.8181818181818182,1.7272727272727273,1478.052,1525.131,0.671075422668,1.0,1
8489,2013-12-01,2013,13,BUF,ATL,BUF,-4.5,48.5,72.0,0.0,31,34,1,1.0,0.0,-3.3636363636363638,-7.454545454545454,1416.659,1430.498,0.646190321794,1.0,0
8490,2013-12-01,2013,13,CAR,TB,CAR,-6.5,40.5,57.0,5.0,27,6,0,1.0,0.0,9.727272727272727,-4.2727272727272725,1630.739,1428.963,0.789939483865,0.0,1
8491,2013-12-01,2013,13,CLE,JAX,CLE,-7.5,39.0,44.0,8.0,28,32,0,1.0,0.0,-5.636363636363637,-16.545454545454547,1400.673,1284.648,0.661328940436,1.0,0
8492,2013-12-01,2013,13,HOU,NE,NE,-6.5,47.5,67.0,7.0,31,34,0,0.0,1.0,-8.181818181818182,5.2727272727272725,1384.991,1656.218,0.180323178547,1.0,0
8493,2013-12-01,2013,13,IND,TEN,IND,-3.5,46.0,72.0,0.0,22,14,0,1.0,0.0,0.2727272727272727,0.45454545454545453,1512.539,1457.926,0.64791870228,0.0,1
8494,2013-12-01,2013,13,KC,DEN,DEN,-6.0,50.0,55.0,4.0,28,35,0,0.0,1.0,8.272727272727273,12.727272727272727,1517.178,1686.186,0.387120644177,1.0,0
8495,2013-12-01,2013,13,MIN,CHI,MIN,-1.0,50.5,72.0,0.0,23,20,0,1.0,0.0,-7.2727272727272725,-0.5454545454545454,1427.301,1521.105,0.428793730999,0.0,1
8496,2013-12-01,2013,13,NYJ,MIA,NYJ,-2.0,40.5,49.0,5.0,3,23,0,1.0,0.0,-9.181818181818182,-1.4545454545454546,1405.362,1478.702,0.436662060306,0.0,0
8497,2013-12-01,2013,13,PHI,ARI,PHI,-3.5,48.5,47.0,5.0,24,21,0,1.0,0.0,1.4545454545454546,2.8181818181818183,1503.527,1524.7,0.616410404989,0.0,1
8498,2013-12-01,2013,13,LAC,CIN,CIN,-1.5,48.5,77.0,5.0,10,17,0,0.0,1.0,0.8181818181818182,6.2727272727272725,1489.079,1593.31,0.467510681345,0.0,0
8499,2013-12-01,2013,13,SF,LAR,SF,-7.5,40.0,66.0,6.0,23,13,0,1.0,0.0,8.181818181818182,1.0,1645.352,1516.05,0.782006153317,0.0,1
8500,2013-12-01,2013,13,WAS,NYG,WAS,-1.0,44.5,43.0,3.0,17,24,0,1.0,0.0,-7.818181818181818,-6.090909090909091,1421.524,1482.189,0.510950750745,0.0,0
8501,2013-12-02,2013,13,SEA,NO,SEA,-5.0,47.5,42.0,6.0,34,7,0,1.0,0.0,11.545454545454545,9.909090909090908,1704.295,1637.892,0.667118029787,0.0,1
8502,2013-12-05,2013,14,JAX,HOU,HOU,-3.5,43.0,72.0,7.0,27,20,0,0.0,1.0,-14.833333333333334,-7.75,1310.577,1379.065,0.596098011506,1.0,1
8503,2013-12-08,2013,14,ARI,LAR,ARI,-4.5,41.0,72.0,0.0,30,10,0,1.0,0.0,2.3333333333333335,0.08333333333333333,1512.814,1505.197,0.643979578657,0.0,1
8504,2013-12-08,2013,14,BAL,MIN,BAL,-6.0,41.5,33.0,7.0,29,26,0,1.0,0.0,1.1666666666666667,-6.416666666666667,1582.988,1442.51,0.731773181283,1.0,1
8505,2013-12-08,2013,14,CIN,IND,CIN,-7.0,43.5,28.0,7.0,42,28,0,1.0,0.0,6.333333333333333,0.9166666666666666,1611.443,1526.475,0.672175680741,1.0,1
8506,2013-12-08,2013,14,DEN,TEN,DEN,-13.5,49.5,19.0,7.0,51,28,0,1.0,0.0,12.25,-0.25,1700.269,1443.991,0.866934005431,1.0,1
8507,2013-12-08,2013,14,GB,ATL,GB,-3.5,45.0,9.0,9.0,22,21,0,1.0,0.0,-0.9166666666666666,-6.583333333333333,1492.824,1446.766,0.544438600558,0.0,1
8508,2013-12-08,2013,14,NE,CLE,NE,-9.5,47.5,31.0,5.0,27,26,0,1.0,0.0,5.083333333333333,-5.5,1662.144,1374.744,0.862055551766,1.0,1
8509,2013-12-08,2013,14,NO,CAR,NO,-3.0,46.5,72.0,0.0,31,13,0,1.0,0.0,6.833333333333333,10.666666666666666,1617.804,1640.507,0.574622488833,0.0,1
8511,2013-12-08,2013,14,PHI,DET,PHI,-2.0,53.5,27.0,7.0,34,20,0,1.0,0.0,1.5833333333333333,3.25,1515.413,1510.359,0.610614564134,1.0,1
8512,2013-12-08,2013,14,PIT,MIA,PIT,-3.0,41.0,26.0,9.0,28,34,0,1.0,0.0,-1.25,0.3333333333333333,1515.242,1508.305,0.608083946976,1.0,0
8513,2013-12-08,2013,14,LAC,NYG,LAC,-4.0,46.5,53.0,8.0,37,14,0,1.0,0.0,0.16666666666666666,-5.0,1470.946,1503.285,0.613422962596,1.0,1
8514,2013-12-08,2013,14,SF,SEA,SF,-2.0,41.0,45.0,5.0,19,17,0,1.0,0.0,8.333333333333334,12.833333333333334,1656.205,1724.383,0.462914261131,0.0,1
8515,2013-12-08,2013,14,TB,BUF,TB,-2.5,42.5,83.0,13.0,27,6,0,1.0,0.0,-5.666666666666667,-3.3333333333333335,1419.195,1400.391,0.585116408643,0.0,1
8516,2013-12-08,2013,14,WAS,KC,KC,-3.0,44.5,30.0,5.0,10,45,0,0.0,1.0,-7.75,7.0,1400.429,1503.095,0.352955791895,1.0,0
8517,2013-12-09,2013,14,CHI,DAL,CHI,-1.5,49.5,8.0,9.0,45,28,0,1.0,0.0,-0.75,2.1666666666666665,1505.896,1541.168,0.483912950004,1.0,1
8518,2013-12-12,2013,15,DEN,LAC,DEN,-9.5,57.0,39.0,6.0,20,27,0,1.0,0.0,13.076923076923077,1.9230769230769231,1707.809,1499.326,0.8275736495,0.0,0
8519,2013-12-15,2013,15,ATL,WAS,ATL,-5.5,49.0,72.0,0.0,27,26,0,1.0,0.0,-6.153846153846154,-9.846153846153847,1442.207,1369.001,0.710642959707,1.0,1
8520,2013-12-15,2013,15,CAR,NYJ,CAR,-10.0,40.5,54.0,5.0,30,20,0,1.0,0.0,8.461538461538462,-8.538461538461538,1615.118,1393.358,0.834003287834,1.0,1
8521,2013-12-15,2013,15,CLE,CHI,CLE,-1.0,44.0,25.0,12.0,31,38,0,1.0,0.0,-5.153846153846154,0.6153846153846154,1373.355,1531.98,0.444081051933,1.0,0
8522,2013-12-15,2013,15,DAL,GB,DAL,-4.0,49.5,72.0,0.0,36,37,0,1.0,0.0,0.6923076923076923,-0.7692307692307693,1515.084,1497.382,0.707328589154,1.0,0
8523,2013-12-15,2013,15,IND,HOU,IND,-6.0,47.0,72.0,0.0,25,3,0,1.0,0.0,-0.23076923076923078,-7.6923076923076925,1511.433,1358.029,0.82615508566,0.0,1
8524,2013-12-15,2013,15,JAX,BUF,BUF,-4.0,43.5,66.0,8.0,20,27,0,0.0,1.0,-13.153846153846153,-4.6923076923076925,1331.614,1377.661,0.552817780267,1.0,0
8525,2013-12-15,2013,15,MIA,NE,MIA,-2.5,46.5,85.0,14.0,24,20,0,1.0,0.0,0.7692307692307693,4.769230769230769,1532.528,1663.533,0.425752333924,0.0,1
8526,2013-12-15,2013,15,MIN,PHI,PHI,-7.0,53.0,72.0,0.0,48,30,0,0.0,1.0,-6.153846153846154,2.5384615384615383,1436.562,1536.437,0.381977958249,1.0,1
8527,2013-12-15,2013,15,NYG,SEA,SEA,-9.5,43.0,40.0,7.0,0,23,0,0.0,1.0,-6.384615384615385,11.692307692307692,1474.904,1713.28,0.235849461589,0.0,0
8529,2013-12-15,2013,15,PIT,CIN,CIN,-1.5,43.0,27.0,20.0,30,20,0,0.0,1.0,-1.6153846153846154,6.923076923076923,1491.019,1626.485,0.423948132392,1.0,1
8530,2013-12-15,2013,15,LAR,NO,NO,-7.0,48.0,72.0,0.0,27,16,0,0.0,1.0,-1.4615384615384615,7.6923076923076925,1481.796,1643.194,0.305588898706,0.0,1
8531,2013-12-15,2013,15,TB,SF,SF,-4.5,41.0,70.0,7.0,14,33,0,0.0,1.0,-3.6153846153846154,7.846153846153846,1441.925,1667.307,0.278804574216,1.0,0
8532,2013-12-15,2013,15,TEN,ARI,ARI,-3.0,42.5,37.0,5.0,34,37,0,0.0,1.0,-2.0,3.6923076923076925,1436.451,1536.214,0.426704865602,1.0,0
8533,2013-12-16,2013,15,DET,BAL,DET,-5.5,49.0,72.0,0.0,16,18,0,1.0,0.0,1.9230769230769231,1.3076923076923077,1489.335,1588.935,0.506548271095,0.0,0
8534,2013-12-22,2013,16,BAL,NE,BAL,-1.5,44.5,65.0,8.0,7,41,0,1.0,0.0,1.3571428571428572,4.142857142857143,1598.678,1643.826,0.450490145395,1.0,0
8535,2013-12-22,2013,16,BUF,MIA,MIA,-1.5,42.5,41.0,8.0,19,0,0,0.0,1.0,-3.857142857142857,1.0,1399.779,1552.235,0.281513839552,0.0,1
8536,2013-12-22,2013,16,CAR,NO,CAR,-3.0,44.5,72.0,18.0,17,13,0,1.0,0.0,8.571428571428571,6.357142857142857,1621.949,1610.175,0.572428238948,0.0,1
8537,2013-12-22,2013,16,CIN,MIN,CIN,-7.5,47.5,53.0,13.0,42,14,0,1.0,0.0,5.714285714285714,-4.428571428571429,1596.756,1469.474,0.746505774766,1.0,1
8538,2013-12-22,2013,16,DET,NYG,DET,-9.0,48.5,72.0,0.0,20,23,0,1.0,0.0,1.6428571428571428,-7.571428571428571,1479.593,1459.036,0.640693654613,0.0,0
8539,2013-12-22,2013,16,GB,PIT,GB,-2.0,44.5,23.0,5.0,31,38,0,1.0,0.0,-0.6428571428571429,-0.7857142857142857,1506.267,1520.748,0.438789332881,1.0,0
8540,2013-12-22,2013,16,HOU,DEN,DEN,-9.5,53.5,59.0,3.0,13,37,0,0.0,1.0,-8.714285714285714,11.642857142857142,1345.396,1668.466,0.198270402086,0.0,0
8541,2013-12-22,2013,16,JAX,TEN,TEN,-4.0,44.0,82.0,13.0,16,20,0,0.0,1.0,-12.714285714285714,-2.0714285714285716,1309.495,1424.165,0.427949844935,0.0,0
8542,2013-12-22,2013,16,KC,IND,KC,-7.0,46.5,25.0,8.0,7,23,0,1.0,0.0,10.285714285714286,1.3571428571428572,1554.227,1524.066,0.672763274089,0.0,0
8543,2013-12-22,2013,16,NYJ,CLE,NYJ,-1.5,42.0,70.0,12.0,24,13,0,1.0,0.0,-8.642857142857142,-5.285714285714286,1386.527,1358.658,0.553681017449,0.0,1
8544,2013-12-22,2013,16,PHI,CHI,PHI,-3.0,55.0,62.0,5.0,54,11,0,1.0,0.0,1.0714285714285714,1.0714285714285714,1503.525,1546.677,0.587457713819,1.0,1
8546,2013-12-22,2013,16,SEA,ARI,SEA,-9.0,43.0,50.0,6.0,10,17,0,1.0,0.0,12.5,3.642857142857143,1729.149,1548.501,0.789232695932,0.0,0
8547,2013-12-22,2013,16,LAR,TB,LAR,-3.5,43.0,72.0,0.0,23,13,0,1.0,0.0,-0.5714285714285714,-4.714285714285714,1514.815,1426.049,0.690201505279,0.0,1
8548,2013-12-22,2013,16,WAS,DAL,DAL,-2.5,52.0,65.0,9.0,23,24,0,0.0,1.0,-9.214285714285714,0.5714285714285714,1364.945,1506.199,0.34359211256,0.0,0
8549,2013-12-23,2013,16,SF,ATL,SF,-14.5,46.0,60.0,0.0,34,24,0,1.0,0.0,8.642857142857142,-5.642857142857143,1683.184,1446.264,0.869935924522,1.0,1
8550,2013-12-29,2013,17,ARI,SF,ARI,-3.0,41.0,72.0,0.0,20,23,0,1.0,0.0,3.8666666666666667,8.733333333333333,1586.16,1689.491,0.424772834353,1.0,0
8551,2013-12-29,2013,17,ATL,CAR,CAR,-5.5,46.5,72.0,0.0,20,21,0,0.0,1.0,-5.933333333333334,8.266666666666667,1439.956,1634.119,0.318617123141,0.0,0
8552,2013-12-29,2013,17,CHI,GB,GB,-3.0,51.5,26.0,16.0,28,33,0,0.0,1.0,-1.8666666666666667,-1.0666666666666667,1511.561,1481.911,0.464320188759,1.0,0
8553,2013-12-29,2013,17,CIN,BAL,CIN,-7.0,42.5,59.0,9.0,34,17,0,1.0,0.0,7.2,-1.0,1612.144,1560.753,0.71921634932,1.0,1
8554,2013-12-29,2013,17,DAL,PHI,PHI,-7.0,52.5,72.0,0.0,22,24,0,0.0,1.0,0.6,3.8666666666666667,1511.451,1538.642,0.445457311459,0.0,0
8555,2013-12-29,2013,17,IND,JAX,IND,-11.5,45.0,72.0,0.0,30,10,0,1.0,0.0,2.3333333333333335,-12.133333333333333,1561.593,1295.991,0.859811856973,0.0,1
8556,2013-12-29,2013,17,MIA,NYJ,MIA,-7.0,41.0,79.0,12.0,7,20,0,1.0,0.0,-0.3333333333333333,-7.333333333333333,1513.347,1404.144,0.715443941062,0.0,0
8557,2013-12-29,2013,17,MIN,DET,DET,-2.5,49.5,72.0,0.0,14,13,0,0.0,1.0,-6.0,1.3333333333333333,1454.086,1461.687,0.572752332003,0.0,1
8558,2013-12-29,2013,17,NE,BUF,NE,-7.0,46.0,41.0,8.0,34,20,0,1.0,0.0,6.133333333333334,-2.3333333333333335,1681.751,1438.668,0.868253002789,1.0,1
8559,2013-12-29,2013,17,NO,TB,NO,-10.5,46.5,72.0,0.0,42,17,0,1.0,0.0,5.666666666666667,-5.066666666666666,1598.005,1412.955,0.806388973107,1.0,1
8560,2013-12-29,2013,17,NYG,WAS,NYG,-3.5,44.5,42.0,5.0,20,6,0,1.0,0.0,-6.866666666666666,-8.666666666666666,1476.942,1359.693,0.739260123919,0.0,1
8562,2013-12-29,2013,17,PIT,CLE,PIT,-9.5,44.5,41.0,7.0,20,7,0,1.0,0.0,-0.26666666666666666,-5.666666666666667,1545.104,1341.041,0.815298638237,0.0,1
8563,2013-12-29,2013,17,LAC,KC,LAC,-14.5,45.0,73.0,2.0,27,24,0,1.0,0.0,3.0,8.533333333333333,1546.276,1516.7,0.77265727703,1.0,1
8564,2013-12-29,2013,17,SEA,LAR,SEA,-12.5,41.0,44.0,5.0,27,9,0,1.0,0.0,11.2,0.13333333333333333,1691.489,1527.909,0.786080534405,0.0,1
8565,2013-12-29,2013,17,TEN,HOU,TEN,-6.5,44.5,53.0,4.0,16,10,0,1.0,0.0,-1.6666666666666667,-9.733333333333333,1437.669,1334.76,0.683337926548,0.0,1
8566,2014-01-04,2013,18,IND,KC,KC,-2.5,46.5,72.0,0.0,45,44,0,0.0,1.0,3.4375,7.8125,1568.462,1506.94,0.67041583436,1.0,1
8577,2014-09-04,2014,1,SEA,GB,SEA,-4.5,46.5,70.0,5.0,36,16,0,1.0,0.0,12.368421052631579,-0.8235294117647058,1678.971,1499.827,0.66151031299,1.0,1
8578,2014-09-07,2014,1,ATL,NO,NO,-3.0,52.0,72.0,0.0,37,34,0,0.0,1.0,-5.625,5.777777777777778,1458.825,1573.737,0.44484673925,1.0,1
8579,2014-09-07,2014,1,BAL,CIN,BAL,-1.0,42.5,78.0,0.0,16,23,0,1.0,0.0,-2.0,6.352941176470588,1529.779,1560.389,0.524369229976,0.0,0
8580,2014-09-07,2014,1,CHI,BUF,CHI,-7.0,47.0,77.0,7.0,20,23,0,1.0,0.0,-2.0625,-3.0625,1493.573,1456.183,0.664454457694,0.0,0
8581,2014-09-07,2014,1,DAL,SF,SF,-3.5,51.0,72.0,0.0,17,28,0,0.0,1.0,0.4375,7.578947368421052,1501.041,1647.763,0.412346503291,0.0,0
8582,2014-09-07,2014,1,DEN,IND,DEN,-8.0,55.0,70.0,6.0,31,24,0,1.0,0.0,9.947368421052632,1.9444444444444444,1624.09,1540.218,0.710750223109,0.0,1
8583,2014-09-07,2014,1,HOU,WAS,HOU,-3.0,44.5,82.0,12.0,17,6,0,1.0,0.0,-9.5,-9.0,1384.864,1399.479,0.591811001703,0.0,1
8584,2014-09-07,2014,1,KC,TEN,KC,-3.0,44.0,77.0,5.0,10,26,0,1.0,0.0,7.294117647058823,-1.1875,1503.448,1466.756,0.656261892862,0.0,0
8585,2014-09-07,2014,1,MIA,NE,NE,-3.5,46.5,89.0,13.0,33,20,0,0.0,1.0,-1.125,6.5,1482.607,1624.459,0.416546933477,1.0,1
8587,2014-09-07,2014,1,PHI,JAX,PHI,-10.0,51.5,80.0,6.0,34,17,0,1.0,0.0,3.411764705882353,-12.625,1528.197,1361.082,0.784324496439,0.0,1
8588,2014-09-07,2014,1,PIT,CLE,PIT,-5.5,41.0,72.0,6.0,30,27,0,1.0,0.0,0.5625,-6.125,1537.231,1390.199,0.749295217425,1.0,1
8589,2014-09-07,2014,1,LAR,MIN,LAR,-3.0,43.0,72.0,0.0,6,34,0,1.0,0.0,-1.0,-5.5625,1512.75,1474.824,0.657326301962,0.0,0
8590,2014-09-07,2014,1,TB,CAR,TB,-5.5,37.5,79.0,7.0,14,20,0,1.0,0.0,-6.3125,6.588235294117647,1436.161,1576.688,0.560890548599,0.0,0
8591,2014-09-08,2014,1,ARI,LAC,ARI,-3.0,47.0,72.0,0.0,18,17,0,1.0,0.0,3.4375,3.2222222222222223,1551.021,1559.872,0.551481316874,0.0,1
8592,2014-09-08,2014,1,DET,NYG,DET,-6.5,47.0,72.0,0.0,35,14,0,1.0,0.0,1.1875,-5.5625,1472.359,1494.944,0.605343600371,1.0,1
8593,2014-09-11,2014,2,BAL,PIT,BAL,-2.5,44.5,80.0,0.0,26,6,0,1.0,0.0,-7.0,3.0,1506.57,1542.992,0.511036552778,0.0,1
8594,2014-09-14,2014,2,BUF,MIA,BUF,-1.0,43.0,61.0,4.0,29,10,0,1.0,0.0,3.0,13.0,1474.887,1515.905,0.511734616474,0.0,1
8595,2014-09-14,2014,2,CAR,DET,CAR,-1.0,43.5,68.0,7.0,24,7,0,1.0,0.0,6.0,21.0,1591.474,1499.001,0.668246046004,0.0,1
8596,2014-09-14,2014,2,CIN,ATL,CIN,-5.5,49.0,68.0,4.0,24,10,0,1.0,0.0,7.0,3.0,1583.598,1475.033,0.645256700202,0.0,1
8597,2014-09-14,2014,2,CLE,NO,NO,-4.5,49.5,62.0,5.0,26,24,0,0.0,1.0,-3.0,-3.0,1384.438,1557.528,0.332099296498,1.0,1
8598,2014-09-14,2014,2,DEN,KC,DEN,-13.0,49.0,82.0,14.0,24,17,0,1.0,0.0,7.0,-16.0,1635.697,1465.288,0.815196810523,0.0,1
8599,2014-09-14,2014,2,GB,NYJ,GB,-7.0,46.5,63.0,11.0,31,24,0,1.0,0.0,-20.0,5.0,1489.032,1475.232,0.694492891276,1.0,1
8600,2014-09-14,2014,2,MIN,NE,NE,-3.5,49.0,65.0,11.0,7,30,0,0.0,1.0,28.0,-13.0,1520.319,1591.162,0.45768300752,0.0,0
8601,2014-09-14,2014,2,NYG,ARI,NYG,-1.0,41.5,71.0,5.0,14,25,0,1.0,0.0,-21.0,1.0,1468.302,1556.697,0.570182136596,0.0,0
8603,2014-09-14,2014,2,LAC,SEA,SEA,-4.5,45.0,85.0,6.0,30,21,0,0.0,1.0,-1.0,20.0,1554.196,1689.766,0.37855116356,1.0,1
8604,2014-09-14,2014,2,SF,CHI,SF,-7.0,47.5,73.0,9.0,20,28,0,1.0,0.0,11.0,-3.0,1666.188,1474.868,0.769726981587,1.0,0
8605,2014-09-14,2014,2,TB,LAR,TB,-4.0,37.5,78.0,0.0,17,19,0,1.0,0.0,-6.0,-28.0,1421.375,1467.255,0.748830424984,0.0,0
8606,2014-09-14,2014,2,TEN,DAL,TEN,-3.0,49.5,77.0,6.0,10,26,0,1.0,0.0,16.0,-11.0,1504.915,1482.616,0.618146757945,0.0,0
8607,2014-09-14,2014,2,WAS,JAX,WAS,-5.0,43.0,67.0,4.0,41,10,0,1.0,0.0,-11.0,-17.0,1378.685,1350.198,0.674017623176,1.0,1
8608,2014-09-15,2014,2,IND,PHI,IND,-3.0,54.0,72.0,0.0,27,30,0,1.0,0.0,-7.0,17.0,1528.612,1539.081,0.582983571168,1.0,0
8609,2014-09-18,2014,3,ATL,TB,ATL,-6.5,47.0,72.0,0.0,56,14,0,1.0,0.0,-5.5,-4.0,1461.523,1409.683,0.674791081366,1.0,1
8610,2014-09-21,2014,3,ARI,SF,SF,-3.0,41.0,72.0,0.0,23,14,0,0.0,1.0,6.0,1.5,1579.632,1625.705,0.431951367034,0.0,1
8611,2014-09-21,2014,3,BUF,LAC,BUF,-2.5,45.5,72.0,16.0,10,22,0,1.0,0.0,11.0,4.0,1502.479,1582.751,0.514973105007,0.0,0
8612,2014-09-21,2014,3,CAR,PIT,CAR,-3.0,42.5,74.0,3.0,19,37,0,1.0,0.0,11.5,-8.5,1606.996,1515.404,0.728675704834,1.0,0
8613,2014-09-21,2014,3,CIN,TEN,CIN,-6.5,44.5,79.0,14.0,33,7,0,1.0,0.0,10.5,0.0,1597.108,1468.151,0.751991938109,0.0,1
8614,2014-09-21,2014,3,CLE,BAL,BAL,-2.0,43.0,69.0,19.0,21,23,0,0.0,1.0,-0.5,6.5,1399.474,1534.158,0.422071030822,1.0,0
8615,2014-09-21,2014,3,DET,GB,DET,-1.5,52.0,72.0,0.0,19,7,0,1.0,0.0,2.0,-6.5,1483.479,1504.631,0.487198579735,0.0,1
8616,2014-09-21,2014,3,JAX,IND,IND,-6.0,45.0,85.0,5.0,17,44,0,0.0,1.0,-24.0,-5.0,1325.689,1512.183,0.302584118066,1.0,0
8617,2014-09-21,2014,3,MIA,KC,MIA,-6.0,42.5,84.0,8.0,15,34,0,1.0,0.0,-3.0,-11.5,1488.313,1457.585,0.63374040289,1.0,0
8619,2014-09-21,2014,3,NO,MIN,NO,-10.0,49.5,72.0,0.0,20,9,0,1.0,0.0,-2.5,2.5,1542.491,1489.155,0.731157862739,0.0,1
8620,2014-09-21,2014,3,NYG,HOU,NYG,-1.0,41.5,76.0,0.0,30,17,0,1.0,0.0,-16.0,13.5,1445.368,1435.946,0.483855914835,1.0,1
8621,2014-09-21,2014,3,PHI,WAS,PHI,-4.0,50.0,76.0,4.0,37,34,0,1.0,0.0,10.0,10.0,1555.509,1403.194,0.782214868268,1.0,1
8622,2014-09-21,2014,3,SEA,DEN,SEA,-4.0,48.0,83.0,6.0,26,20,0,1.0,0.0,5.5,7.0,1661.21,1643.4,0.535944037315,0.0,1
8623,2014-09-21,2014,3,LAR,DAL,DAL,-1.5,45.0,72.0,0.0,31,34,0,0.0,1.0,-13.0,2.5,1478.947,1519.379,0.355109505444,1.0,0
8624,2014-09-22,2014,3,NYJ,CHI,NYJ,-1.5,45.0,56.0,4.0,19,27,0,1.0,0.0,-1.0,2.5,1459.633,1515.351,0.471962711323,1.0,0
8625,2014-09-25,2014,4,WAS,NYG,WAS,-3.0,44.5,63.0,7.0,14,45,0,1.0,0.0,5.666666666666667,-6.333333333333333,1397.579,1465.509,0.498401662378,1.0,0
8626,2014-09-28,2014,4,BAL,CAR,BAL,-3.5,42.0,79.0,0.0,38,10,0,1.0,0.0,5.0,1.6666666666666667,1542.7,1561.902,0.535708986353,1.0,1
8627,2014-09-28,2014,4,CHI,GB,GB,-2.0,51.0,78.0,6.0,17,38,0,0.0,1.0,4.333333333333333,-8.333333333333334,1538.006,1482.639,0.598141641254,1.0,0
8628,2014-09-28,2014,4,DAL,NO,NO,-3.0,54.0,72.0,0.0,38,17,0,0.0,1.0,2.6666666666666665,2.0,1534.389,1558.337,0.515571283075,1.0,1
8629,2014-09-28,2014,4,HOU,BUF,HOU,-3.0,44.0,86.0,4.0,23,17,0,1.0,0.0,4.666666666666667,3.3333333333333335,1415.805,1478.125,0.587082980756,0.0,1
8630,2014-09-28,2014,4,IND,TEN,IND,-7.5,46.0,72.0,0.0,41,17,0,1.0,0.0,5.666666666666667,-8.666666666666666,1533.148,1453.21,0.790574546069,1.0,1
8631,2014-09-28,2014,4,MIN,ATL,ATL,-5.5,47.5,80.0,8.0,41,28,0,0.0,1.0,-2.0,10.333333333333334,1473.309,1485.661,0.461168000543,1.0,1
8632,2014-09-28,2014,4,NYJ,DET,NYJ,-2.0,44.0,85.0,6.0,17,24,0,1.0,0.0,-3.3333333333333335,5.333333333333333,1436.978,1505.47,0.454043478918,0.0,0
8634,2014-09-28,2014,4,PIT,TB,PIT,-7.5,45.0,73.0,6.0,24,27,0,1.0,0.0,0.3333333333333333,-16.666666666666668,1560.498,1385.545,0.825580279326,1.0,0
8635,2014-09-28,2014,4,LAC,JAX,LAC,-13.0,44.5,72.0,7.0,33,14,0,1.0,0.0,6.666666666666667,-25.0,1607.105,1304.724,0.844795340884,1.0,1
8636,2014-09-28,2014,4,SF,PHI,SF,-3.5,49.5,75.0,7.0,26,21,0,1.0,0.0,-2.0,7.666666666666667,1604.118,1561.124,0.585847709614,0.0,1
8637,2014-09-29,2014,4,KC,NE,NE,-3.0,45.5,72.0,3.0,41,14,0,0.0,1.0,-1.3333333333333333,5.666666666666667,1497.323,1626.401,0.437871120721,1.0,1
8638,2014-10-02,2014,5,GB,MIN,GB,-8.5,46.5,63.0,7.0,42,10,0,1.0,0.0,-1.0,1.75,1526.235,1495.207,0.74986153794,1.0,1
8639,2014-10-05,2014,5,CAR,CHI,CAR,-1.5,47.0,63.0,7.0,31,24,0,1.0,0.0,-5.75,-2.0,1533.239,1494.41,0.594418391486,1.0,1
8640,2014-10-05,2014,5,DAL,HOU,DAL,-5.0,48.0,72.0,0.0,20,17,0,1.0,0.0,7.25,5.0,1561.164,1435.091,0.673751941239,0.0,1
8641,2014-10-05,2014,5,DEN,ARI,DEN,-8.0,47.5,72.0,8.0,41,20,0,1.0,0.0,2.6666666666666665,7.0,1629.034,1601.219,0.732082350329,1.0,1
8642,2014-10-05,2014,5,DET,BUF,DET,-4.5,43.5,72.0,0.0,14,17,0,1.0,0.0,5.75,1.0,1526.023,1458.84,0.676897233726,0.0,0
8643,2014-10-05,2014,5,IND,BAL,IND,-2.5,49.5,72.0,0.0,20,13,0,1.0,0.0,10.25,10.75,1551.432,1571.363,0.592746550296,0.0,1
8644,2014-10-05,2014,5,JAX,PIT,PIT,-6.0,47.5,73.0,4.0,9,17,0,0.0,1.0,-23.5,-0.5,1299.196,1535.627,0.328221629262,0.0,0
8645,2014-10-05,2014,5,NE,CIN,CIN,-2.5,46.5,35.0,0.0,43,17,0,0.0,1.0,-2.5,15.666666666666666,1585.82,1612.049,0.47787580926,1.0,1
8646,2014-10-05,2014,5,NO,TB,NO,-11.0,48.0,72.0,0.0,37,31,0,1.0,0.0,-3.75,-11.75,1531.562,1410.416,0.784532233997,1.0,1
8647,2014-10-05,2014,5,NYG,ATL,NYG,-4.0,50.5,61.0,6.0,30,20,0,1.0,0.0,3.0,4.5,1499.828,1463.763,0.610312388165,0.0,1
8648,2014-10-05,2014,5,PHI,LAR,PHI,-3.5,48.0,60.0,6.0,34,28,0,1.0,0.0,4.5,-9.666666666666666,1549.189,1463.938,0.796755267202,1.0,1
8649,2014-10-05,2014,5,LAC,NYJ,LAC,-7.0,44.5,83.0,6.0,31,0,0,1.0,0.0,9.75,-4.25,1612.632,1416.425,0.803005106242,0.0,1
